freq,indic_ur,location_code,time_period,obs_value,obs_flag,conf_status,city_name,country_code,country_name,year,indicator,indicator_desc
A,EC1010V,ES008C,2020,41848.0,e,,ES008C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES008C,2021,45330.0,e,,ES008C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES008C,2022,39407.0,e,,ES008C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES008C,2023,35300.0,e,,ES008C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2015,24463.0,,,ES009C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2016,21682.0,,,ES009C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2017,21172.0,e,,ES009C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2018,16946.0,e,,ES009C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2019,17250.0,e,,ES009C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2020,16512.0,e,,ES009C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2021,16196.0,e,,ES009C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2022,12978.0,e,,ES009C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES009C,2023,14773.0,e,,ES009C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2015,46468.0,,,ES010C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2016,37217.0,,,ES010C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2017,32847.0,e,,ES010C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2018,30857.0,e,,ES010C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2019,32445.0,e,,ES010C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2020,41596.0,e,,ES010C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2021,40437.0,e,,ES010C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2022,32392.0,e,,ES010C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES010C,2023,31798.0,e,,ES010C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2015,7628.0,,,ES011C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2016,6747.0,,,ES011C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2017,6182.0,e,,ES011C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2018,5545.0,e,,ES011C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2019,4579.0,e,,ES011C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2020,5107.0,e,,ES011C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2021,4611.0,e,,ES011C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2022,4313.0,e,,ES011C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES011C,2023,3845.0,e,,ES011C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2015,18714.0,,,ES012C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2016,14627.0,,,ES012C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2017,13517.0,e,,ES012C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2018,11162.0,e,,ES012C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2019,10200.0,e,,ES012C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2020,9231.0,e,,ES012C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2021,12754.0,e,,ES012C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2022,10926.0,e,,ES012C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES012C,2023,9224.0,e,,ES012C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2015,18299.0,,,ES013C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2016,17044.0,,,ES013C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2017,12939.0,e,,ES013C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2018,12730.0,e,,ES013C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2019,13180.0,e,,ES013C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2020,12836.0,e,,ES013C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2021,11395.0,e,,ES013C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2022,11345.0,e,,ES013C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES013C,2023,11233.0,e,,ES013C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2015,22412.0,,,ES014C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2016,20320.0,,,ES014C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2017,17099.0,e,,ES014C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2018,16688.0,e,,ES014C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2019,13573.0,e,,ES014C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2020,16348.0,e,,ES014C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2021,17813.0,e,,ES014C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2022,16236.0,e,,ES014C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES014C,2023,17535.0,e,,ES014C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2015,14686.0,,,ES015C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2016,12424.0,,,ES015C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2017,11474.0,e,,ES015C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2018,8993.0,e,,ES015C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2019,8675.0,e,,ES015C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2020,10045.0,e,,ES015C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2021,9892.0,e,,ES015C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2022,7885.0,e,,ES015C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES015C,2023,7047.0,e,,ES015C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2015,7791.0,,,ES016C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2016,6985.0,,,ES016C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2017,5887.0,e,,ES016C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2018,5439.0,e,,ES016C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2019,4751.0,e,,ES016C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2020,5438.0,e,,ES016C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2021,4911.0,e,,ES016C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2022,4081.0,e,,ES016C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES016C,2023,3845.0,e,,ES016C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2015,20612.0,,,ES017C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2016,20826.0,,,ES017C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2017,20017.0,e,,ES017C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2018,18286.0,e,,ES017C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2019,16224.0,e,,ES017C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2020,15402.0,e,,ES017C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2021,13697.0,e,,ES017C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2022,12723.0,e,,ES017C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES017C,2023,14460.0,e,,ES017C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2015,12724.0,,,ES018C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2016,11226.0,,,ES018C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2017,9923.0,e,,ES018C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2018,8615.0,e,,ES018C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2019,8299.0,e,,ES018C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2020,8595.0,e,,ES018C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2021,9245.0,e,,ES018C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2022,7648.0,e,,ES018C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES018C,2023,7578.0,e,,ES018C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES019C,2017,51359.0,e,,ES019C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES019C,2018,46813.0,e,,ES019C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES019C,2019,42551.0,e,,ES019C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES019C,2020,43735.0,e,,ES019C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES019C,2021,42175.0,e,,ES019C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES019C,2022,38246.0,e,,ES019C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES019C,2023,34306.0,e,,ES019C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2015,52605.0,,,ES020C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2016,54342.0,,,ES020C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2017,50965.0,e,,ES020C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2018,43912.0,e,,ES020C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2019,41509.0,e,,ES020C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2020,42682.0,e,,ES020C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2021,38302.0,e,,ES020C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2022,33571.0,e,,ES020C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES020C,2023,33106.0,e,,ES020C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2015,39848.0,,,ES021C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2016,35164.0,,,ES021C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2017,30956.0,e,,ES021C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2018,27663.0,e,,ES021C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2019,25851.0,e,,ES021C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2020,31061.0,e,,ES021C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2021,33286.0,e,,ES021C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2022,28114.0,e,,ES021C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES021C,2023,27946.0,e,,ES021C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2015,31234.0,,,ES022C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2016,26893.0,,,ES022C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2017,25880.0,e,,ES022C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2018,22915.0,e,,ES022C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2019,20872.0,e,,ES022C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2020,19957.0,e,,ES022C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2021,20392.0,e,,ES022C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2022,18966.0,e,,ES022C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES022C,2023,16758.0,e,,ES022C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2015,25369.0,,,ES023C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2016,23491.0,,,ES023C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2017,18136.0,e,,ES023C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2018,17936.0,e,,ES023C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2019,18550.0,e,,ES023C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2020,18152.0,e,,ES023C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2021,16278.0,e,,ES023C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2022,16202.0,e,,ES023C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES023C,2023,15794.0,e,,ES023C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2015,56499.0,,,ES024C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2016,52495.0,,,ES024C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2017,44855.0,e,,ES024C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2018,41221.0,e,,ES024C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2019,39688.0,e,,ES024C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2020,44983.0,e,,ES024C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2021,46044.0,e,,ES024C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2022,38316.0,e,,ES024C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES024C,2023,37574.0,e,,ES024C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2015,20939.0,,,ES025C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2016,19129.0,,,ES025C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2017,18038.0,e,,ES025C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2018,16254.0,e,,ES025C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2019,13940.0,e,,ES025C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2020,14759.0,e,,ES025C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2021,13673.0,e,,ES025C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2022,13452.0,e,,ES025C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES025C,2023,12349.0,e,,ES025C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2015,13366.0,,,ES026C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2016,11097.0,,,ES026C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2017,9234.0,e,,ES026C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2018,8775.0,e,,ES026C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2019,7850.0,e,,ES026C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2020,8987.0,e,,ES026C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2021,7749.0,e,,ES026C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2022,6366.0,e,,ES026C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES026C,2023,7118.0,e,,ES026C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2015,19505.0,,,ES027C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2016,16641.0,,,ES027C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2017,15728.0,e,,ES027C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2018,13026.0,e,,ES027C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2019,13978.0,e,,ES027C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2020,12581.0,e,,ES027C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2021,13322.0,e,,ES027C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2022,11616.0,e,,ES027C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES027C,2023,10198.0,e,,ES027C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2015,8983.0,,,ES028C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2016,8277.0,,,ES028C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2017,7019.0,e,,ES028C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2018,5192.0,e,,ES028C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2019,4945.0,e,,ES028C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2020,4804.0,e,,ES028C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2021,4934.0,e,,ES028C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2022,4756.0,e,,ES028C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES028C,2023,4625.0,e,,ES028C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2015,16359.0,,,ES029C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2016,14556.0,,,ES029C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2017,12415.0,e,,ES029C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2018,11107.0,e,,ES029C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2019,10494.0,e,,ES029C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2020,9263.0,e,,ES029C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2021,10676.0,e,,ES029C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2022,9902.0,e,,ES029C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES029C,2023,9639.0,e,,ES029C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2015,10252.0,,,ES030C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2016,8293.0,,,ES030C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2017,7252.0,e,,ES030C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2018,6091.0,e,,ES030C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2019,5741.0,e,,ES030C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2020,6877.0,e,,ES030C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2021,7189.0,e,,ES030C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2022,5256.0,e,,ES030C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES030C,2023,6553.0,e,,ES030C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2015,11607.0,,,ES031C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2016,9860.0,,,ES031C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2017,9946.0,e,,ES031C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2018,9300.0,e,,ES031C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2019,8943.0,e,,ES031C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2020,8955.0,e,,ES031C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2021,8363.0,e,,ES031C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2022,7308.0,e,,ES031C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES031C,2023,6805.0,e,,ES031C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2015,10657.0,,,ES032C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2016,9415.0,,,ES032C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2017,8237.0,e,,ES032C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2018,7178.0,e,,ES032C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2019,6680.0,e,,ES032C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2020,8390.0,e,,ES032C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2021,9146.0,e,,ES032C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2022,7125.0,e,,ES032C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES032C,2023,7110.0,e,,ES032C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2015,14594.0,,,ES033C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2016,13069.0,,,ES033C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2017,11198.0,e,,ES033C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2018,10124.0,e,,ES033C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2019,9263.0,e,,ES033C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2020,8365.0,e,,ES033C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2021,9644.0,e,,ES033C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2022,8842.0,e,,ES033C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES033C,2023,8525.0,e,,ES033C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2015,7203.0,,,ES034C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2016,6782.0,,,ES034C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2017,5181.0,e,,ES034C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2018,5108.0,e,,ES034C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2019,5269.0,e,,ES034C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2020,5191.0,e,,ES034C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2021,4627.0,e,,ES034C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2022,4716.0,e,,ES034C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES034C,2023,4590.0,e,,ES034C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2015,15265.0,,,ES035C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2016,14067.0,,,ES035C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2017,11756.0,e,,ES035C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2018,10801.0,e,,ES035C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2019,9569.0,e,,ES035C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2020,10130.0,e,,ES035C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2021,9758.0,e,,ES035C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2022,8719.0,e,,ES035C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES035C,2023,8387.0,e,,ES035C,ES,,2023,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2015,8532.0,,,ES036C,ES,,2015,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2016,6294.0,,,ES036C,ES,,2016,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2017,5553.0,e,,ES036C,ES,,2017,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2018,4852.0,e,,ES036C,ES,,2018,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2019,4119.0,e,,ES036C,ES,,2019,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2020,4562.0,e,,ES036C,ES,,2020,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2021,3863.0,e,,ES036C,ES,,2021,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2022,3717.0,e,,ES036C,ES,,2022,unemployed_total,"Persons unemployed, total"
A,EC1010V,ES036C,2023,3678.0,e,,ES036C,ES,,2023,unemployed_total,"Persons unemployed, total"
